181.077590823667,212.12698727602407,2
273.0829080302616,100.0853567969898,0
309.64641738189306,265.7910512293173,1
101.49424435029351,268.5266388664704,2
199.98209759495776,225.7784520655378,2
140.75420111888388,157.1909937122338,0
311.9750547918197,283.62525559739544,1
115.1698314250243,295.31933001597434,2
151.24155750144325,110.4424262773151,0
236.27978967836344,237.9596437177876,1
147.6204631637439,194.7407512726328,0
243.4197233141447,269.1278354172397,1
140.44841851271542,190.4311652709496,0
251.7516147292424,212.4759905522424,1
135.18437141256166,205.0418582303275,0
357.0286207446061,192.38986170877035,1
324.2401975888627,259.12483422930063,1
309.04958762094697,205.9831403934197,0
313.9942804356218,304.7498394414402,1
160.99147786565277,118.74536923642094,0
267.9750779129297,106.49587719306857,0
255.3655869242089,243.55748327473512,1
147.7278271187009,189.7566602912933,0
242.60664412439905,105.11987883002529,0
158.49780505309695,105.00727268513891,0
160.78129673937798,284.15786806501643,2
307.39020065963024,270.69810117698734,1
85.95313214251709,218.6684483553736,2
332.3310791390378,239.31900961807483,1
180.1996976314905,196.02865667139707,2
147.63122264320165,186.1588899787073,0
171.06388241573387,205.3995782791072,2
79.11171070870027,202.99951378491804,2
259.6446424598606,88.60959936581344,0
365.3083752671494,216.00530704856817,1
242.3063383531885,91.19249449410742,0
327.39249902409614,277.81434371659054,1
364.7424096347072,204.2700202621986,1
249.491626616918,282.02992312742896,1
339.4443491588268,260.16967237834126,1
133.84222842240678,138.32349849072773,0
285.197242348939,127.18868990149318,0
142.06017973487198,295.31458613776454,2
333.4526875164489,205.5995974275647,1
297.8064022806967,147.4557149397959,0
145.12478222551024,203.14325437123,0
174.32255388190367,268.4815665078305,2
343.4405720988356,240.19191375262483,1
265.34288583911194,235.82887848205692,1
133.7979278756784,175.4469523985528,0
264.05437737081587,244.8045484620351,1
286.0835397372571,115.49431304443904,0
253.1658101371844,101.79409207395588,0
350.8128508909968,209.22909925837965,1
357.58526995928986,223.50689583275937,1
144.0703995762547,289.66087117517986,2
305.35519418234986,167.25379440885283,0
320.2157016496528,277.74823821005833,1
357.1982354707141,196.87778714947248,1
96.09066889390448,244.3634663686342,2
367.721669617141,194.32125733692737,1
160.09051427056778,121.35936481394522,0
333.7191145738805,263.082146339118,1
349.25034954012506,212.42112822501383,1
342.42407430572155,212.6103083426686,1
311.6788430368513,277.511332407187,1
171.839271209278,261.3247851188275,2
360.3652688652384,202.1341676355836,1
334.6486629398676,211.58363677966625,1
342.6395195866561,261.5142762472882,1
102.6336911951979,255.6232259630373,2
80.19105444950524,219.88393726960123,2
332.8626056196108,225.5566175101204,1
170.50053903706342,108.73652608274534,0
132.63170579720543,212.3623973980641,0
171.8887781873652,111.96634351868062,0
289.93099624107435,172.26467099393463,0
272.00667623057325,298.36163579024253,1
275.95631709831565,106.96869619074816,0
183.014339317705,273.67560124961204,2
273.5960735747697,293.2415550017333,1
239.02748687775323,100.05520651777135,0
349.1876676480769,232.6612961180747,1
289.6030259370775,292.04093612703434,1
349.96755294083584,266.4956570753109,1
310.28308624836313,214.33694705489785,0
158.29019180851364,113.98943165704516,0
133.6683521125837,190.11910526972892,0
237.1138629826075,203.23881879243743,1
179.81187109090877,193.83337807812808,2
255.16980193972768,188.178532393028,1
192.1780760942232,209.8326868853029,2
258.8885869812624,250.0363925999698,1
129.3404059777844,219.66988514818925,0
280.5519498579455,111.81212643308916,0
254.76584607765344,278.2447704640611,1
279.08952282944244,137.42568255344247,0
238.296692887771,101.3426857653995,0
112.84160968569049,282.4276858278538,2
176.5456146928625,289.69189570727315,2
256.35700545480705,257.19322236976484,1
80.71127688259904,276.5330403685559,2
269.456158940301,255.57405665486988,1
169.2242989536604,270.2554721252389,2
242.95740564648665,249.3287585374389,1
250.5554482991048,95.5776931122556,0
248.25927876348092,249.1095414135744,1
255.9987718682288,187.5395005976212,1
199.3555959835246,250.2308994826145,2
344.20552775741686,233.26919529294668,1
261.98574345114605,287.1744788107436,1
263.04672913388765,273.15399897395486,1
249.0324643234148,247.1394087332428,1
201.9332022240484,202.5047509706085,2
78.408652330027,224.72970700492309,2
133.3451720580238,219.90927240835043,0
256.6962606199455,209.96859451790067,1
99.16677891861708,273.5536160271214,2
188.06509799000085,238.8589150267323,2
262.36019454860127,288.56630510139587,1
191.42315930871536,223.5796066552903,2
108.10372949315745,307.05804606050526,2
233.45484031902456,230.7192648036861,1
304.0751194887706,285.3349814245836,1
237.2846151840053,92.9164643079054,0
164.86153024125514,278.0116722010281,2
149.90145426373016,177.6105536878852,0
288.0410241651777,129.11170558290763,0
79.28988057565084,198.96416525073144,2
294.6279563572266,291.1908167307354,1
286.38237058857413,274.35176664183,1
173.36294501044364,113.13163911119898,0
145.13314622249084,207.43232734036337,0
182.95507528591705,188.1217991581548,2
366.5112948980548,204.35068769012912,1
235.4055314123105,252.03098447953784,1
183.56443671190115,271.20386326447255,2
286.2055684088836,206.11684902656367,0
294.47032424723545,203.76332903000213,0
164.1829605813216,117.97270376586933,0
255.7765203943333,297.7418539865301,1
356.4575300810586,206.355233605282,1
283.9514058186836,273.67836238781035,1
181.8928086804677,265.06467685601024,2
352.6313396598501,258.25431888970604,1
340.8654757942467,196.01284042884973,1
147.77657561265175,275.8861661905768,2
107.05473950140804,290.9641375176385,2
147.87181192207373,286.69126007370073,2
331.018484195688,247.1249623820608,1
257.78529866897924,201.166377929248,1
267.84431425750097,102.83703948795863,0
251.53534643404964,204.5632889688256,1
345.7327551357872,194.4488556294052,1
73.70454269917909,191.69999956635093,2
253.1911804974081,202.95959528907787,1
332.92682243939635,283.4902107779938,1
147.6978136115397,145.25854902543617,0
336.95507236055545,249.62981968293272,1
240.8061082554692,228.91816989960424,1
292.9975490574441,287.9625197249609,1
294.1271212193982,199.16590271537143,0
253.9081013189446,206.841784851485,1
337.9348899126188,210.76841277174492,1
345.85947856713005,255.3802044881,1
280.9721482913121,116.75047809751833,0
176.95479218057898,202.8649141212171,2
137.1836917765351,164.90569727858056,0
313.9890926016205,269.3387820256801,1
269.2504069096608,97.18964481045678,0
261.4266065694108,109.9161894166776,0
137.20890371744358,194.1817195942619,0
138.5049157661111,307.18622796837604,2
148.49896681838896,292.9359123693778,2
348.32908490219086,296.19850129957297,1
337.37364127308354,228.76157554621503,1
271.80926791399656,273.1552037354932,1
140.24797934304357,213.7902937207422,0
108.1452003577126,240.8936895005355,2
285.8718170252118,180.9380846140733,0
199.9056108821591,208.59509406121592,2
317.73442928770635,284.9478017986843,1
268.3982224173553,209.51804075561623,1
206.2518782936741,86.42935492692737,0
305.4762423181447,177.83317496387156,0
314.966819665568,279.5676290787946,1
174.2166780490907,264.82453211776124,2
105.46031195916208,297.04413064734814,2
341.5026056497524,278.5064057735273,1
220.3081776315993,94.77825035326312,0
97.33820721706284,260.70045220890864,2
234.9912194282867,195.1345377806254,1
157.5643151182353,267.62444280237395,2
162.59840019773387,94.13790770152796,0
138.7887144370412,130.00841107906606,0
335.42711044366183,280.50920341746263,1
284.6434641844163,154.7224094485188,0
123.67647225941523,288.9096938270326,2
243.2347846965853,227.78019734555045,1
172.07304416587024,271.3334833081815,2
