202.20719101779,333.389999741212,1
214.4245005093404,374.53102924899264,1
476.3179766382716,255.6233733512161,3
237.6594711745542,148.1739311270999,2
201.95930142093795,355.79074761263,1
289.48748179990514,338.5864005651503,0
254.09933934079365,446.6804829420646,0
182.56584599848696,353.6965662349852,1
389.6141005299234,552.9606236763786,0
298.28897331812215,228.0661574768006,2
295.9159460556745,323.6966885413148,1
304.6426794858427,122.59263636449352,2
288.9683604186174,455.39068200902585,0
302.04912604635234,158.04496636519036,2
471.8164827035983,236.7782288025828,3
330.03794176068595,107.21046737495756,2
298.4446011737688,366.9111882474063,0
244.3923086170481,507.24557332292295,0
352.67135583223404,408.37416214423337,0
315.673386426455,394.0115360542319,0
484.3773416018836,462.3132473406425,0
269.13341057190564,202.47879391180857,2
362.8324876200354,269.03522872749284,3
433.7636254845473,149.06860579798706,3
288.78156356947943,218.03223041558311,2
306.5248281098968,194.1580431748332,2
360.7522512356669,240.6482480679076,3
380.9743390898848,34.454342687858265,2
411.361350506912,463.52045929552185,0
311.14939169803307,197.68438303243624,2
312.0373468841576,199.03675670665052,2
99.06491754801851,326.56101250672424,1
180.55799210021104,300.91543813435726,1
493.5768880589174,263.12733619627693,3
277.74433611475547,427.958803283749,0
335.86595180001814,377.9563847428473,0
259.83002131864816,212.94109881055084,2
395.92626908070366,335.8983600430197,3
350.51877169132086,381.5685000107118,0
507.0904616989007,203.0144123219842,3
456.6464546464584,267.2777112114256,3
481.4819625736071,334.6548089847761,3
259.5217100361494,83.20238366915368,2
294.35113132514107,354.4013414841554,0
214.21443035382416,285.0471744203904,1
264.10313538806525,209.49099667736493,2
337.7546791850301,295.0559583871495,3
299.6589046501739,204.86179664343783,2
283.3359292009442,225.93153153496164,2
308.7429896886123,281.9022782018957,1
292.49231317994304,352.7082526667799,0
307.6970966587122,195.6858000850952,2
331.7955603394355,502.2438391317218,0
394.0202644282351,258.0653982024848,3
331.1933179278248,227.2578499744008,2
205.1136950017676,261.5155403617088,1
243.3533755117338,492.3321151247543,0
446.7714541285341,458.2082818574872,0
407.4394735734141,294.7005567841495,3
231.29598831578747,341.55677172111706,1
189.37126986349173,374.1553401122719,1
361.2240357076299,282.13666912390266,3
268.1264410696259,292.2467151040901,1
363.4017838400135,288.618856553388,3
276.4133114014092,190.65314144007075,2
176.16261713296785,390.7608222502979,1
